LElbowYaw,LElbowRoll,localX,localY,localZ
-1.4270373684210527,-1.4803150868421053,0.9228819288553028,-0.3187441659890891,0.2160812394453431
-1.4270373684210527,-1.3985601736842106,0.9433318247633364,-0.2448019411544831,0.22404704415740684
-1.4270373684210527,-1.3168052605263159,0.9584063922085546,-0.166593824158779,0.23174055563482235
-1.4270373684210527,-1.2350503473684211,0.9672500315305149,-0.08571751891501211,0.23891396663919096
-1.4270373684210527,-1.1532954342105264,0.9693930754715955,-0.0033110696906421856,0.24549155188157773
-1.4270373684210527,-1.0715405210526316,0.9645058889511684,0.08076071292115039,0.25140822863817314
-1.4270373684210527,-0.9897856078947369,0.9522467280942039,0.16555989057197257,0.2565464703863215
-1.4270373684210527,-0.9080306947368422,0.9315516799932957,0.2532039196304888,0.2609583158004842
-1.4270373684210527,-0.8262757815789474,0.903081363746153,0.3385126655243077,0.2642976082638979
-1.4270373684210527,-0.7445208684210527,0.8652388953714825,0.42458436412898615,0.2666266522190184
-1.4270373684210527,-0.662765955263158,0.8189712626532794,0.5075346136419958,0.2677586355346237
-1.4270373684210527,-0.5810110421052632,0.7635559731446927,0.5876960073459073,0.26757368858828534
-1.4270373684210527,-0.4992561289473685,0.6992443514378327,0.6635437942658856,0.26602061963975027
-1.4270373684210527,-0.41750121578947375,0.6264637449090158,0.733737067330698,0.26300777999807984
-1.4270373684210527,-0.335746302631579,0.5450655833376832,0.7975692432463545,0.25843144562569886
-1.4270373684210527,-0.25399138947368427,0.4565212872209442,0.8531722377980498,0.252359757023183
-1.4270373684210527,-0.17223647631578953,0.36206647504521605,0.8994270696857338,0.24482404694977566
-1.4270373684210527,-0.0904815631578948,0.26145047013964684,0.9359874298504961,0.23573540851051664
-1.4270373684210527,-0.00872665,0.15770918253039853,0.9614367965961428,0.22531555626840413
-1.2074931578947368,-1.56207,0.9240235533023685,-0.38233135783945427,-0.0017904622598592108
-1.2074931578947368,-1.4803150868421053,0.9503495737903508,-0.3111716213070792,0.0028124170427433486
-1.2074931578947368,-1.3985601736842106,0.9717076522577132,-0.2360389710870089,0.00835719282948945
-1.2074931578947368,-1.3168052605263159,0.9870837385075318,-0.159530071069741,0.01469182080200457
-1.2074931578947368,-1.2350503473684211,0.9966849625952385,-0.07828510596877843,0.022147855877829813
-1.2074931578947368,-1.1532954342105264,0.9995263337214021,0.004310053319606435,0.030471817107523277
-1.2074931578947368,-1.0715405210526316,0.995330231930938,0.0880006679854338,0.03966877661868051
-1.2074931578947368,-0.9897856078947369,0.9835523523255407,0.17359896161389182,0.04988156735181719
-1.2074931578947368,-0.9080306947368422,0.9637878507049356,0.2596029222280674,0.060986077134119514
-1.2074931578947368,-0.8262757815789474,0.9356881547774,0.3452086531060995,0.07292916309637128
-1.2074931578947368,-0.7445208684210527,0.8989101975292721,0.4296768740805635,0.08566353167036928
-1.2074931578947368,-0.662765955263158,0.85319668866996,0.5120907899264538,0.09908800792788121
-1.2074931578947368,-0.5810110421052632,0.7985769648522674,0.5911747938777627,0.11308047705473101
-1.2074931578947368,-0.4992561289473685,0.7348409804230654,0.6661311890462347,0.1275851577210975
-1.2074931578947368,-0.41750121578947375,0.6623653316870571,0.7355271274566982,0.14237981652745835
-1.2074931578947368,-0.335746302631579,0.5817665407110016,0.7980118916243364,0.15724093911988307
-1.2074931578947368,-0.25399138947368427,0.49352803357465463,0.8525514156661004,0.1720062897735502
-1.2074931578947368,-0.17223647631578953,0.3986772906203315,0.8979421803754132,0.18643030506406658
-1.2074931578947368,-0.0904815631578948,0.2982328357957488,0.9332443777689025,0.20028007143987148
-1.2074931578947368,-0.00872665,0.19427339682087488,0.9574918322815062,0.21323048187790278
-0.9879489473684209,-1.56207,0.9048967810663154,-0.36916683525906924,-0.21184348788816734
-0.9879489473684209,-1.4803150868421053,0.9311572168673766,-0.2973724602024499,-0.21098781336594724
-0.9879489473684209,-1.3985601736842106,0.9524837411200788,-0.22246906248530554,-0.20804383946372437
-0.9879489473684209,-1.3168052605263159,0.9684328436790948,-0.14478704722669414,-0.20291510106198848
-0.9879489473684209,-1.2350503473684211,0.9785781497409968,-0.06463969063079211,-0.19546486959206497
-0.9879489473684209,-1.1532954342105264,0.9824581765029364,0.017510721523446418,-0.18565911249990733
-0.9879489473684209,-1.0715405210526316,0.9796323124258646,0.10135817569126351,-0.17334085690249745
-0.9879489473684209,-0.9897856078947369,0.9696478580485745,0.18621914475428358,-0.158447030608954
-0.9879489473684209,-0.9080306947368422,0.952074757662818,0.2714560695799435,-0.140944166638762
-0.9879489473684209,-0.8262757815789474,0.9265325399777418,0.35629194156224775,-0.120803579169651
-0.9879489473684209,-0.7445208684210527,0.8926899830807719,0.4398760074764022,-0.0980494372950266
-0.9879489473684209,-0.662765955263158,0.8502763583326985,0.5212872410365678,-0.07273050799333061
-0.9879489473684209,-0.5810110421052632,0.799195878081188,0.5993861107293569,-0.044969308675740775
-0.9879489473684209,-0.4992561289473685,0.7394962991412342,0.6729945417442854,-0.01495226868463974
-0.9879489473684209,-0.41750121578947375,0.6713770042155279,0.7409190475304785,0.017084590048097648
-0.9879489473684209,-0.335746302631579,0.5952754324346309,0.8019151946818364,0.050785628657681554
-0.9879489473684209,-0.25399138947368427,0.5118275569936519,0.8547958018362579,0.08577114354501154
-0.9879489473684209,-0.17223647631578953,0.4220091060443712,0.8984056155288405,0.12155519076483676
-0.9879489473684209,-0.0904815631578948,0.32687250887860086,0.9318266406819437,0.15764984825496342
-0.9879489473684209,-0.00872665,0.22782009204625867,0.9542964750647775,0.19343278765238958
-0.7684047368421052,-1.56207,0.8407945858492086,-0.3508117613214872,-0.4123051934249355
-0.7684047368421052,-1.4803150868421053,0.8658839517512029,-0.27916509727744737,-0.41510460195207866
-0.7684047368421052,-1.3985601736842106,0.8867830493861664,-0.20399811718063585,-0.41472954019231306
-0.7684047368421052,-1.3168052605263159,0.9028645190506422,-0.12622805920572022,-0.41097705204623
-0.7684047368421052,-1.2350503473684211,0.9137384568696229,-0.046271928388872265,-0.4036594370019059
-0.7684047368421052,-1.1532954342105264,0.9190202823780894,0.0356370202693688,-0.39259613264016924
-0.7684047368421052,-1.0715405210526316,0.9182880120884498,0.11898214508533689,-0.37761140873328347
-0.7684047368421052,-0.9897856078947369,0.9111029953434476,0.2033178733718547,-0.35854312745295225
-0.7684047368421052,-0.9080306947368422,0.8970781982379771,0.2878034719432435,-0.3352907212905233
-0.7684047368421052,-0.8262757815789474,0.8758395907549634,0.37174122211159105,-0.30775554430287533
-0.7684047368421052,-0.7445208684210527,0.8470694775706425,0.45426030929878014,-0.2759001115693423
-0.7684047368421052,-0.662765955263158,0.8104729170115791,0.5344796260214211,-0.23971896078271354
-0.7684047368421052,-0.5810110421052632,0.7660686186314803,0.6110231187643288,-0.19947335632502036
-0.7684047368421052,-0.4992561289473685,0.7136687508987752,0.6830698407208499,-0.1552176107539826
-0.7684047368421052,-0.41750121578947375,0.653599922306969,0.7491815439899935,-0.10739718667215528
-0.7684047368421052,-0.335746302631579,0.586112586168495,0.8082659194198861,-0.056375879941731946
-0.7684047368421052,-0.25399138947368427,0.5118756731271883,0.8590550104757343,-0.002790024574082599
-0.7684047368421052,-0.17223647631578953,0.4315739283021397,0.9005343193518125,0.05274356908123916
-0.7684047368421052,-0.0904815631578948,0.34625628877875403,0.9317385850070196,0.10940654317855468
-0.7684047368421052,-0.00872665,0.2571112248645078,0.9519588940003191,0.1663372543429814
-0.5488605263157895,-1.56207,0.7347806681063899,-0.32819556499698854,-0.59362028342488
-0.5488605263157895,-1.4803150868421053,0.7580773559661168,-0.2562138016101787,-0.5997276133678369
-0.5488605263157895,-1.3985601736842106,0.7779630458373958,-0.1807858785072305,-0.601739117428617
-0.5488605263157895,-1.3168052605263159,0.7938449174205826,-0.10296161635224071,-0.5993405981940838
-0.5488605263157895,-1.2350503473684211,0.8054005121166042,-0.022987905435366145,-0.5922850422609087
-0.5488605263157895,-1.1532954342105264,0.8122820621288614,0.058730368894140246,-0.5803004353894996
-0.5488605263157895,-1.0715405210526316,0.8141146753252773,0.14193337702535225,-0.5630916549782972
-0.5488605263157895,-0.9897856078947369,0.8105359741147917,0.22534090233314963,-0.540604210491805
-0.5488605263157895,-0.9080306947368422,0.8011800117778094,0.3089952829097037,-0.5124768325175896
-0.5488605263157895,-0.8262757815789474,0.785739190500249,0.39177157532302437,-0.4786741660889269
-0.5488605263157895,-0.7445208684210527,0.7638661497007819,0.4730723277566144,-0.43898869923067607
-0.5488605263157895,-0.662765955263158,0.7353865304916829,0.5515881830940531,-0.39364594122435265
-0.5488605263157895,-0.5810110421052632,0.7000079219499588,0.6266498763233099,-0.3424891848092154
-0.5488605263157895,-0.4992561289473685,0.6578128917323429,0.6967908298243153,-0.2859453425804921
-0.5488605263157895,-0.41750121578947375,0.6089120964323005,0.7608345777443737,-0.2244032177286263
-0.5488605263157895,-0.335746302631579,0.5535463858519958,0.8176193743973076,-0.1583823137864482
-0.5488605263157895,-0.25399138947368427,0.4921601418275295,0.8659844670294958,-0.08859626211046426
-0.5488605263157895,-0.17223647631578953,0.4254901728848837,0.9048213444711837,-0.016013974139826186
-0.5488605263157895,-0.0904815631578948,0.35416339218399,0.9333484004196859,0.058558134112546296
-0.5488605263157895,-0.00872665,0.27905996643692965,0.9508645509463732,0.1340975051437255
-0.3293163157894736,-1.56207,0.5919997302985688,-0.3023782857595725,-0.7470633785881382
-0.3293163157894736,-1.4803150868421053,0.6128638918613099,-0.22988737146165217,-0.756009025405822
-0.3293163157894736,-1.3985601736842106,0.6312022268270262,-0.1542741747244174,-0.7601205350874973
-0.3293163157894736,-1.3168052605263159,0.6465973720164362,-0.07633152691728111,-0.7590028567139353
-0.3293163157894736,-1.2350503473684211,0.6587739936210139,0.003640346211246403,-0.7523320897104434
-0.3293163157894736,-1.1532954342105264,0.6674187970543409,0.08505279878686973,-0.7398095503283643
-0.3293163157894736,-1.0715405210526316,0.6722449758572906,0.16750311507824195,-0.7211306392559644
-0.3293163157894736,-0.9897856078947369,0.6729437896852982,0.25047763150528035,-0.6959939741402179
-0.3293163157894736,-0.9080306947368422,0.6692049171847892,0.3332350341430975,-0.6641680441238859
-0.3293163157894736,-0.8262757815789474,0.6607365173976922,0.4149991297707291,-0.6254622105824673
-0.3293163157894736,-0.7445208684210527,0.6472407547661814,0.49504339263773894,-0.5796649418202046
-0.3293163157894736,-0.662765955263158,0.62856992599846,0.5719714157383587,-0.5270185458867159
-0.3293163157894736,-0.5810110421052632,0.6044954532632973,0.6450629283894581,-0.46741744233780746
-0.3293163157894736,-0.4992561289473685,0.5749553073256988,0.7130740534972222,-0.4011879719122351
-0.3293163157894736,-0.41750121578947375,0.53997679147507,0.77481416725794,-0.32876750278072475
-0.3293163157894736,-0.335746302631579,0.49971056040334405,0.8290932780908277,-0.25078614803449883
-0.3293163157894736,-0.25399138947368427,0.45444830234598377,0.874774074499268,-0.16806861419908897
-0.3293163157894736,-0.17223647631578953,0.4045716726646607,0.9108653998468185,-0.08152291113063748
-0.3293163157894736,-0.0904815631578948,0.3509867489953494,0.9363532928945371,0.007128317840321025
-0.3293163157894736,-0.00872665,0.2938694061525209,0.9508628896818626,0.09747069894805774
-0.10977210526315773,-1.56207,0.41924333215568943,-0.274589601470119,-0.8653528639852505
-0.10977210526315773,-1.4803150868421053,0.4370817301636969,-0.20167222919187303,-0.8765203210022514
-0.10977210526315773,-1.3985601736842106,0.45349136851938116,-0.12572995870987408,-0.8823477523976769
-0.10977210526315773,-1.3168052605263159,0.46812528875425635,-0.047697286589396426,-0.88237389063863
-0.10977210526315773,-1.2350503473684211,0.48083176203699907,0.03236754267101904,-0.8762152468416847
-0.10977210526315773,-1.1532954342105264,0.491309853976504,0.11347978907870612,-0.8635606318355641
-0.10977210526315773,-1.0715405210526316,0.4993930516595334,0.19553880913479801,-0.8440208256176643
-0.10977210526315773,-0.9897856078947369,0.5048268807066923,0.27776665086885627,-0.8173099217439183
-0.10977210526315773,-0.9080306947368422,0.5073830520935717,0.3599922180196062,-0.7829227557131906
-0.10977210526315773,-0.8262757815789474,0.5068035097893865,0.4402845499139467,-0.7411475680134373
-0.10977210526315773,-0.7445208684210527,0.5028688771555241,0.5188203646988988,-0.6913380660444237
-0.10977210526315773,-0.662765955263158,0.49537246522595757,0.5941853279276604,-0.6336796641612038
-0.10977210526315773,-0.5810110421052632,0.48413823431447894,0.6653633852024887,-0.5682444330626946
-0.10977210526315773,-0.4992561289473685,0.4690520867698479,0.7311691244343593,-0.4953603247846395
-0.10977210526315773,-0.41750121578947375,0.45003208763136,0.7905210560501197,-0.4153884688379824
-0.10977210526315773,-0.335746302631579,0.4271094710958444,0.8421985566340288,-0.32905788381952916
-0.10977210526315773,-0.25399138947368427,0.4004012566314432,0.8850882409021741,-0.23727123615106865
-0.10977210526315773,-0.17223647631578953,0.37012822578779064,0.9181958638362121,-0.14114337430164564
-0.10977210526315773,-0.0904815631578948,0.3366149205808865,0.9407058139601586,-0.0419876984827552
-0.10977210526315773,-0.00872665,0.3002837782593278,0.952039010777534,0.05874839974022667
0.10977210526315817,-1.56207,0.2356145408469077,-0.19265022370311058,-0.9525605909592535
0.10977210526315817,-1.4803150868421053,0.2393304101564113,-0.17231022826646777,-0.9555261063985231
0.10977210526315817,-1.3985601736842106,0.2533982639552278,-0.09644790147220667,-0.9625420105772444
0.10977210526315817,-1.3168052605263159,0.2670706227895385,-0.018119835734931703,-0.9635065926062711
0.10977210526315817,-1.2350503473684211,0.2801163084549899,0.06168489248117094,-0.9579821646445905
0.10977210526315817,-1.1532954342105264,0.2924455075080132,0.14269566195617217,-0.945575789240223
0.10977210526315817,-1.0715405210526316,0.3038934760695326,0.22432600642778194,-0.9259193258824112
0.10977210526315817,-0.9897856078947369,0.314306550389281,0.30596919071783213,-0.8986624765248993
0.10977210526315817,-0.9080306947368422,0.3235297101540466,0.38704213797601544,-0.8634390019443142
0.10977210526315817,-0.8262757815789474,0.3313611837298498,0.46651325711772756,-0.8201006931167426
0.10977210526315817,-0.7445208684210527,0.3376259025298938,0.5436133745758784,-0.7684355854091481
0.10977210526315817,-0.662765955263158,0.3421353852624978,0.617293161191092,-0.7084437389786085
0.10977210526315817,-0.5810110421052632,0.34471340238006004,0.6866357172696218,-0.6400812932660934
0.10977210526315817,-0.4992561289473685,0.3451821733974762,0.7503071151343236,-0.563816016221075
0.10977210526315817,-0.41750121578947375,0.34338444578007965,0.8073229461906803,-0.4799133077445419
0.10977210526315817,-0.335746302631579,0.3392143728869436,0.8563776761442544,-0.38929536990398983
0.10977210526315817,-0.25399138947368427,0.33259345304269244,0.8964886539616415,-0.29272801080727273
0.10977210526315817,-0.17223647631578953,0.3235067223547127,0.9266588958286319,-0.19143325566100378
0.10977210526315817,-0.0904815631578948,0.3119795831366921,0.9461289628311639,-0.08665290184340006
0.10977210526315817,-0.00872665,0.2981672664060776,0.954310343561259,0.019698969920256323
0.3293163157894736,-1.56207,0.038701669494507915,-0.08133465099676275,-0.9959351662259811
0.3293163157894736,-1.4803150868421053,0.038701669374307364,-0.08133465154965473,-0.9959351661854993
0.3293163157894736,-1.3985601736842106,0.040544973528749265,-0.0674092113552354,-0.9969012505489289
0.3293163157894736,-1.3168052605263159,0.05295132424031364,0.01055013019928231,-0.9985413621948644
0.3293163157894736,-1.2350503473684211,0.06624457934439888,0.09047720028753871,-0.9936928760616189
0.3293163157894736,-1.1532954342105264,0.08029698954788188,0.1713543504841385,-0.9819318102799737
0.3293163157894736,-1.0715405210526316,0.0950442211315182,0.25254323574669557,-0.9629062831387548
0.3293163157894736,-0.9897856078947369,0.11044134324139486,0.33364450395045814,-0.9362072712207961
0.3293163157894736,-0.9080306947368422,0.12638022976909905,0.41382787321684644,-0.9015400872242628
0.3293163157894736,-0.8262757815789474,0.14272522921432348,0.4922030172319461,-0.8587000051085871
0.3293163157894736,-0.7445208684210527,0.15934568259554055,0.567907942513657,-0.8075206017607638
0.3293163157894736,-0.662765955263158,0.176117806354092,0.6401196709898879,-0.7478163712415103
0.3293163157894736,-0.5810110421052632,0.19282091069747517,0.707654797134225,-0.6797387619451425
0.3293163157894736,-0.4992561289473685,0.20923436655248343,0.7693768242839054,-0.6035563619979443
0.3293163157894736,-0.41750121578947375,0.22515032021707718,0.8242165424643267,-0.519590631588271
0.3293163157894736,-0.335746302631579,0.24021630973575486,0.8707771328959724,-0.42900269155613213
0.3293163157894736,-0.25399138947368427,0.25431397152784774,0.9083653201716567,-0.331959107414116
0.3293163157894736,-0.17223647631578953,0.2670627289481568,0.9357608947322523,-0.23028036541715355
0.3293163157894736,-0.0904815631578948,0.27826869839098206,0.9523245161944285,-0.125078164964299
0.3293163157894736,-0.00872665,0.28769548556861574,0.9575596284482194,-0.017631379683580743
0.5488605263157895,-1.56207,-0.17488952365312918,-0.04022461758830972,-0.9837660467083909
0.5488605263157895,-1.4803150868421053,-0.17488604266273128,-0.040222975226348094,-0.9837667326890608
0.5488605263157895,-1.3985601736842106,-0.17495472970793963,-0.04034386703046886,-0.983749569222701
0.5488605263157895,-1.3168052605263159,-0.16385877136300311,0.037302602972916384,-0.985778280780649
0.5488605263157895,-1.2350503473684211,-0.15048491397443264,0.1171460047428534,-0.9816471383541517
0.5488605263157895,-1.1532954342105264,-0.13488124519453462,0.19782674639570635,-0.9709127808949992
0.5488605263157895,-1.0715405210526316,-0.11700056225680516,0.27885301587508815,-0.9531798696830307
0.5488605263157895,-0.9897856078947369,-0.09689914072752186,0.3592808555023348,-0.9281852311881387
0.5488605263157895,-0.9080306947368422,-0.07450504866971513,0.43876229448261606,-0.895509154985628
0.5488605263157895,-0.8262757815789474,-0.049937605484004895,0.5162161544643356,-0.8550012382614293
0.5488605263157895,-0.7445208684210527,-0.02323033925808438,0.59094849195509,-0.806374746128597
0.5488605263157895,-0.662765955263158,0.005414401208964532,0.6617605748438893,-0.7496956888243612
0.5488605263157895,-0.5810110421052632,0.03585484650710952,0.7277247247184578,-0.6849314965858967
0.5488605263157895,-0.4992561289473685,0.0678712737012116,0.7877456480542716,-0.6122501810352782
0.5488605263157895,-0.41750121578947375,0.1009073893241516,0.8403337746066817,-0.5325944479949738
0.5488605263157895,-0.335746302631579,0.13495979580588321,0.8849527805010955,-0.445695445118541
0.5488605263157895,-0.25399138947368427,0.16932218263369803,0.9201590188238932,-0.3530401939513556
0.5488605263157895,-0.17223647631578953,0.20345784698923366,0.9450555433729079,-0.2558806839889316
0.5488605263157895,-0.0904815631578948,0.2369606007225068,0.9590498342197322,-0.15515504886510337
0.5488605263157895,-0.00872665,0.26923682769460805,0.9616450418963713,-0.052443722303722816
0.7684047368421054,-1.56207,-0.3853338233608989,-0.04422421001850991,-0.9217169108909254
0.7684047368421054,-1.4803150868421053,-0.38536044729056307,-0.044236081012080604,-0.9217052103577964
0.7684047368421054,-1.3985601736842106,-0.38286967588956894,-0.01794978498002354,-0.923627964335959
0.7684047368421054,-1.3168052605263159,-0.3730492656333791,0.06049390533079961,-0.9258373144501277
0.7684047368421054,-1.2350503473684211,-0.35974353793605135,0.1404365541735774,-0.9224218997644758
0.7684047368421054,-1.1532954342105264,-0.3428450649594022,0.22102367273364854,-0.9130201517624419
0.7684047368421054,-1.0715405210526316,-0.3222464191604467,0.3016970890977315,-0.8972937711631711
0.7684047368421054,-0.9897856078947369,-0.2978035106942813,0.3819748192771845,-0.8748761663551724
0.7684047368421054,-0.9080306947368422,-0.2696079720683141,0.46067963855879984,-0.8456274664499401
0.7684047368421054,-0.8262757815789474,-0.23749055333801702,0.5374424724911898,-0.8091686016138783
0.7684047368421054,-0.7445208684210527,-0.20152305982563712,0.6112573831907555,-0.7653449339045125
0.7684047368421054,-0.662765955263158,-0.16200741099721433,0.680798568952039,-0.7143296908954823
0.7684047368421054,-0.5810110421052632,-0.11860042711301727,0.7458367351383428,-0.6554857002305905
0.7684047368421054,-0.4992561289473685,-0.07241466858392609,0.8040592140190329,-0.5901227805507726
0.7684047368421054,-0.41750121578947375,-0.02316458886604132,0.8552647372456366,-0.5176732860084817
0.7684047368421054,-0.335746302631579,0.028251132141187487,0.8979106457829383,-0.4392702422454861
0.7684047368421054,-0.25399138947368427,0.08154649264955915,0.9312242046820687,-0.35520648945480143
0.7684047368421054,-0.17223647631578953,0.13572077742800787,0.9541141571619087,-0.26691954907341964
0.7684047368421054,-0.0904815631578948,0.19006591244503532,0.9659712403150859,-0.1754266564994359
0.7684047368421054,-0.00872665,0.24372927677548675,0.9663663153369769,-0.08204988863205362
0.9879489473684209,-1.56207,-0.5716744466616692,0.01664125621948034,-0.8203117673333181
0.9879489473684209,-1.4803150868421053,-0.5716782652409917,0.01661968081090418,-0.8203095435631566
0.9879489473684209,-1.3985601736842106,-0.5716776695354601,0.016597715320714787,-0.8203104034453287
0.9879489473684209,-1.3168052605263159,-0.5645602558385261,0.07920074763686472,-0.821583202786729
0.9879489473684209,-1.2350503473684211,-0.5514653334826288,0.1592998375636001,-0.8188464738393294
0.9879489473684209,-1.1532954342105264,-0.5336067840218791,0.23973287565104417,-0.8110437401138787
0.9879489473684209,-1.0715405210526316,-0.5107755844124686,0.3202449350489251,-0.7978417662316325
0.9879489473684209,-0.9897856078947369,-0.48277870252625354,0.40009485453627713,-0.7790050267878009
0.9879489473684209,-0.9080306947368422,-0.44949445208203437,0.47861122391909267,-0.7542453406459597
0.9879489473684209,-0.8262757815789474,-0.41082847974578,0.5549118112776236,-0.7233898270879667
0.9879489473684209,-0.7445208684210527,-0.36690298194173887,0.6280030278492772,-0.6862903167424119
0.9879489473684209,-0.662765955263158,-0.31773292897394356,0.6969152610466786,-0.6429268269141356
0.9879489473684209,-0.5810110421052632,-0.26347599793845133,0.7606655238304231,-0.5932692132296477
0.9879489473684209,-0.4992561289473685,-0.20448966848666641,0.8180778783085044,-0.5375244743306757
0.9879489473684209,-0.41750121578947375,-0.1412372515041132,0.8680202382538389,-0.47601775677942154
0.9879489473684209,-0.335746302631579,-0.07434046839285967,0.9093976293652377,-0.40923030980612335
0.9879489473684209,-0.25399138947368427,-0.004550008012372273,0.9411917278192559,-0.3378423136785725
0.9879489473684209,-0.17223647631578953,0.06710219720444376,0.962509474589369,-0.2628170589136725
0.9879489473684209,-0.0904815631578948,0.13988462898210435,0.972765141152633,-0.18482497323910746
