RShoulderPitch,RShoulderRoll,localX,localY,localZ
-1.866125789473684,-0.335746302631579,-0.03702946884766435,0.5661352734898256,0.8234802186740494
-1.866125789473684,-0.25399138947368427,-0.039632823785526856,0.49523097800061217,0.8678568532352223
-1.866125789473684,-0.17223647631578953,-0.04182675752499508,0.42139071619806806,0.9059141166010299
-1.866125789473684,-0.0904815631578948,-0.043600873727449155,0.34514531031369583,0.9375359612189101
-1.866125789473684,-0.00872665,-0.044949424336279686,0.26712737200678216,0.9626123396137135
-1.6465815789473683,-1.56207,0.050314874422999714,0.9416150999399066,-0.33291052398047966
-1.6465815789473683,-1.4803150868421053,0.026612146093030253,0.966643256440366,-0.25474027647525244
-1.6465815789473683,-1.3985601736842106,0.002467320867370074,0.9848369379499375,-0.17346503387463535
-1.6465815789473683,-1.3168052605263159,-0.023093027656223692,0.9960628361565225,-0.08558935974461977
-1.6465815789473683,-1.2350503473684211,-0.04750144835048346,0.9988711500487854,0.00019494825851810288
-1.6465815789473683,-1.1532954342105264,-0.07199251891591552,0.9934975942864572,0.08820208255570705
-1.6465815789473683,-1.0715405210526316,-0.09534798289962379,0.9801153786227871,0.1740189838611971
-1.6465815789473683,-0.9897856078947369,-0.11755167856486406,0.9590949333933521,0.2575238078426622
-1.6465815789473683,-0.9080306947368422,-0.13847884234386096,0.9308273447634303,0.33820713248505885
-1.6465815789473683,-0.8262757815789474,-0.1583645065539851,0.8950176260354008,0.4169701813677667
-1.6465815789473683,-0.7445208684210527,-0.17662648226291808,0.8528020029512413,0.4914588787739807
-1.6465815789473683,-0.662765955263158,-0.19311962500721008,0.8049881645178629,0.5609802718663434
-1.6465815789473683,-0.5810110421052632,-0.20824946727418744,0.7504910955905343,0.6272123044227821
-1.6465815789473683,-0.4992561289473685,-0.2214613109969841,0.6913670157439172,0.6877256264476751
-1.6465815789473683,-0.41750121578947375,-0.23287191367768892,0.6274850108006959,0.7429893895881297
-1.6465815789473683,-0.335746302631579,-0.24239031813966994,0.5596831871769039,0.792465559922734
-1.6465815789473683,-0.25399138947368427,-0.2500026863888075,0.48863030540457497,0.835906143917253
-1.6465815789473683,-0.17223647631578953,-0.2557287524191642,0.4143103623411565,0.8734699358551944
-1.6465815789473683,-0.0904815631578948,-0.25951759008190156,0.33804501441923,0.9046414696797759
-1.6465815789473683,-0.00872665,-0.2614260203449735,0.2600146950249512,0.9295422498507914
-1.4270373684210527,-1.56207,0.062394389587951314,0.944507616536981,-0.32250938350934527
-1.4270373684210527,-1.4803150868421053,0.022324270289589547,0.9672431581272938,-0.25286814748397285
-1.4270373684210527,-1.3985601736842106,-0.02085032501618598,0.9841831891502081,-0.1759224662766105
-1.4270373684210527,-1.3168052605263159,-0.06388175449595629,0.9932106504353948,-0.09721998407847098
-1.4270373684210527,-1.2350503473684211,-0.10679209162272213,0.9941418739281696,-0.01665483921962074
-1.4270373684210527,-1.1532954342105264,-0.14810671729097422,0.9869643299381069,0.0629746911315589
-1.4270373684210527,-1.0715405210526316,-0.18763769131541894,0.9720300148608073,0.141243573331739
-1.4270373684210527,-0.9897856078947369,-0.22572241681518912,0.9493078727059364,0.218778320145392
-1.4270373684210527,-0.9080306947368422,-0.26240370532892715,0.9185206883061346,0.2957432004007435
-1.4270373684210527,-0.8262757815789474,-0.2953085240410212,0.8820778257170085,0.3670580131356188
-1.4270373684210527,-0.7445208684210527,-0.32623610377139306,0.8384931196679694,0.43646224678147977
-1.4270373684210527,-0.662765955263158,-0.35435611471466,0.7888477794959757,0.5021463180673529
-1.4270373684210527,-0.5810110421052632,-0.3794636414718198,0.7337636814561712,0.5635585192123642
-1.4270373684210527,-0.4992561289473685,-0.4015211610822664,0.6735744976462552,0.6205466568468027
-1.4270373684210527,-0.41750121578947375,-0.4203982654802622,0.6089476816746373,0.6726425643417696
-1.4270373684210527,-0.335746302631579,-0.43604442415960837,0.5402048328057187,0.7197527344669564
-1.4270373684210527,-0.25399138947368427,-0.448306672109795,0.4686020138784776,0.7612051499634483
-1.4270373684210527,-0.17223647631578953,-0.4572883246299202,0.3940626155990828,0.7972465384963237
-1.4270373684210527,-0.0904815631578948,-0.46296385011915303,0.31735401433468424,0.8276176067898214
-1.4270373684210527,-0.00872665,-0.4653537217197185,0.23962812927088858,0.852070580024766
-1.2074931578947368,-1.56207,0.07181506013854969,0.9480778496025593,-0.3098241246744411
-1.2074931578947368,-1.4803150868421053,0.014801354996540119,0.9686109888217637,-0.24814042843517392
-1.2074931578947368,-1.3985601736842106,-0.04420002652720236,0.9822499689823924,-0.18229469572393928
-1.2074931578947368,-1.3168052605263159,-0.10302040001380297,0.9880577543786506,-0.11458041365440283
-1.2074931578947368,-1.2350503473684211,-0.16087194470874164,0.9859081072709274,-0.04588487139662836
-1.2074931578947368,-1.1532954342105264,-0.21740242568960041,0.9758020884522393,0.02337668660281294
-1.2074931578947368,-1.0715405210526316,-0.27136291152583103,0.9581056493156456,0.0916282434496545
-1.2074931578947368,-0.9897856078947369,-0.3236419703519565,0.9325545780138966,0.15999323126940854
-1.2074931578947368,-0.9080306947368422,-0.3725345551039931,0.900021438526761,0.22622867953840337
-1.2074931578947368,-0.8262757815789474,-0.4178719901479321,0.8609755558022474,0.2900070553638616
-1.2074931578947368,-0.7445208684210527,-0.4601207700489742,0.8151103061513894,0.35197168320097444
-1.2074931578947368,-0.662765955263158,-0.4983653127305358,0.7634891320654439,0.4107509711308673
-1.2074931578947368,-0.5810110421052632,-0.5323577471004795,0.7067964656969138,0.4658690644166592
-1.2074931578947368,-0.4992561289473685,-0.562312263123573,0.6448751557055582,0.517630130783147
-1.2074931578947368,-0.41750121578947375,-0.5876454390109013,0.5792518778571566,0.56492486226811
-1.2074931578947368,-0.335746302631579,-0.6086157626841243,0.5096407935212109,0.6081555023112857
-1.2074931578947368,-0.25399138947368427,-0.6250087362581309,0.43707649025453493,0.6467829784926252
-1.2074931578947368,-0.17223647631578953,-0.6368316364948844,0.36213840968981437,0.6806623531433038
-1.2074931578947368,-0.0904815631578948,-0.644144282366559,0.2850533748509902,0.7098047034082907
-1.2074931578947368,-0.00872665,-0.6469522650238793,0.20689526733840863,0.7339258239995652
-0.9879489473684209,-1.56207,0.07812475280585864,0.9521542422214129,-0.29546374061598546
-0.9879489473684209,-1.4803150868421053,0.0070872001627467806,0.9691516625768727,-0.24636320041421889
-0.9879489473684209,-1.3985601736842106,-0.0650501358338766,0.9787563598540332,-0.1944337107429584
-0.9879489473684209,-1.3168052605263159,-0.13689055172583914,0.9805560076167394,-0.140609006734691
-0.9879489473684209,-1.2350503473684211,-0.20744698726230626,0.974492404489936,-0.08561717740743119
-0.9879489473684209,-1.1532954342105264,-0.2760988595069203,0.9606622595768514,-0.029957349743861383
-0.9879489473684209,-1.0715405210526316,-0.3422564843026424,0.9392501945024239,0.025876071571125366
-0.9879489473684209,-0.9897856078947369,-0.40537262539638386,0.9105208257913918,0.08139324529348074
-0.9879489473684209,-0.9080306947368422,-0.46493629019108373,0.8748173318048045,0.1361208361613864
-0.9879489473684209,-0.8262757815789474,-0.5204995344591095,0.8325434414631516,0.1896092104950126
-0.9879489473684209,-0.7445208684210527,-0.5715789299436572,0.7842523932057593,0.24134148129880836
-0.9879489473684209,-0.662765955263158,-0.6181104749788618,0.7301615131536818,0.2912105860550601
-0.9879489473684209,-0.5810110421052632,-0.6594806466648159,0.6711944392802928,0.3385015529562157
-0.9879489473684209,-0.4992561289473685,-0.6957497678855191,0.6075170590521731,0.3832170187346129
-0.9879489473684209,-0.41750121578947375,-0.7265998987322895,0.5399201256614687,0.42489862916692295
-0.9879489473684209,-0.335746302631579,-0.7518960605210465,0.46907642055052656,0.46327057521111364
-0.9879489473684209,-0.25399138947368427,-0.7716270503879429,0.3954814576612976,0.4981828095746564
-0.9879489473684209,-0.17223647631578953,-0.7857770839940372,0.3197222471839019,0.5294639354342311
-0.9879489473684209,-0.0904815631578948,-0.7943658948516804,0.242461601759893,0.5569517005706295
-0.9879489473684209,-0.00872665,-0.7974830320122119,0.16392438490615238,0.5806458556519187
-0.7684047368421052,-1.56207,0.08102014800110519,0.9565409723473525,-0.280116232729666
-0.7684047368421052,-1.4803150868421053,-0.0002508732262887689,0.9690574225162722,-0.2468352667848406
-0.7684047368421052,-1.3985601736842106,-0.08225203797314343,0.9739872188827736,-0.21114805161844277
-0.7684047368421052,-1.3168052605263159,-0.1634091434072591,0.9711457597141653,-0.1737048221555833
-0.7684047368421052,-1.2350503473684211,-0.24352083800261784,0.960511882242648,-0.1345902133484746
-0.7684047368421052,-1.1532954342105264,-0.32162718241553584,0.9421631112638079,-0.09425830098800457
-0.7684047368421052,-1.0715405210526316,-0.39639769752517967,0.9165230190010686,-0.053426782028336416
-0.7684047368421052,-0.9897856078947369,-0.46779985179132494,0.883750802063111,-0.012158063859948434
-0.7684047368421052,-0.9080306947368422,-0.5348539490132651,0.8444486606468061,0.0289432678999968
-0.7684047368421052,-0.8262757815789474,-0.5978905351290066,0.7985104477125793,0.07005692611731028
-0.7684047368421052,-0.7445208684210527,-0.6556414697555638,0.746968757609731,0.11032650765676814
-0.7684047368421052,-0.662765955263158,-0.7081141418981748,0.6900503996301902,0.1496823570566227
-0.7684047368421052,-0.5810110421052632,-0.7548992114589242,0.6283838948057311,0.18777875621985085
-0.7684047368421052,-0.4992561289473685,-0.7956937792724189,0.5626411385121833,0.2242907908963036
-0.7684047368421052,-0.41750121578947375,-0.8305151902114114,0.49303239364017853,0.2591593672810981
-0.7684047368421052,-0.335746302631579,-0.8589810298427042,0.4206201996962373,0.29194218259419935
-0.7684047368421052,-0.25399138947368427,-0.88112717225169,0.34581368842482585,0.32253340790956503
-0.7684047368421052,-0.17223647631578953,-0.8969417142333795,0.2691981432226694,0.35075336199893203
-0.7684047368421052,-0.0904815631578948,-0.9064522529349232,0.19134929357826683,0.37647013294058335
-0.7684047368421052,-0.00872665,-0.9097377699056743,0.11282209642273268,0.39956021394256686
-0.5488605263157895,-1.56207,0.08036285919849813,0.9610261866921073,-0.26451933644531433
-0.5488605263157895,-1.4803150868421053,-0.006717941094681901,0.9684608298452776,-0.24907527039600832
-0.5488605263157895,-1.3985601736842106,-0.09489640082563854,0.9682441359652773,-0.2312962738117362
-0.5488605263157895,-1.3168052605263159,-0.18172041021206803,0.9603043535701193,-0.21164413770911
-0.5488605263157895,-1.2350503473684211,-0.2672715021875585,0.9446805176276348,-0.1901174998078556
-0.5488605263157895,-1.1532954342105264,-0.3504433908332053,0.9215764948309582,-0.16699159858031862
-0.5488605263157895,-1.0715405210526316,-0.43053324547694155,0.8912571339991623,-0.14248454524856563
-0.5488605263157895,-0.9897856078947369,-0.5070952060783505,0.8539465696800537,-0.11674634085925192
-0.5488605263157895,-0.9080306947368422,-0.5790024273125904,0.8103217470432635,-0.09019343343548746
-0.5488605263157895,-0.8262757815789474,-0.6461264705869424,0.7606325944439092,-0.0629177262493547
-0.5488605263157895,-0.7445208684210527,-0.70789761572403,0.7054378140470222,-0.03519170590909754
-0.5488605263157895,-0.662765955263158,-0.7639115396271422,0.6452802996140677,-0.007245312585938759
-0.5488605263157895,-0.5810110421052632,-0.8138307385116106,0.5807333683200233,0.02069502291196285
-0.5488605263157895,-0.4992561289473685,-0.8573353870181362,0.5124802861299717,0.04837344823976441
-0.5488605263157895,-0.41750121578947375,-0.8944261950122547,0.44075679247340915,0.0757313116514706
-0.5488605263157895,-0.335746302631579,-0.9247215729530809,0.36661174352959425,0.10240040049419162
-0.5488605263157895,-0.25399138947368427,-0.9482486035350471,0.2904696215125139,0.1282652909878963
-0.5488605263157895,-0.17223647631578953,-0.9649779162369528,0.21299931803096916,0.1531303748226672
-0.5488605263157895,-0.0904815631578948,-0.9749882726666209,0.13451625665904698,0.17692723039994818
-0.5488605263157895,-0.00872665,-0.9783185248297654,0.05591306728827147,0.19941562847813296
-0.3293163157894736,-1.56207,0.07618593102628878,0.9653934718343519,-0.24942162787792496
-0.3293163157894736,-1.4803150868421053,-0.013105468060911871,0.9674776335353115,-0.2526168547738217
-0.3293163157894736,-1.3985601736842106,-0.10196285510199972,0.9619018050114465,-0.25367004887288097
-0.3293163157894736,-1.3168052605263159,-0.19115353687169886,0.9485135631143673,-0.25255166982130034
-0.3293163157894736,-1.2350503473684211,-0.2781116412138914,0.9276414439484525,-0.24926946562013141
-0.3293163157894736,-1.1532954342105264,-0.36262437217511007,0.8994594411464434,-0.24387758904240298
-0.3293163157894736,-1.0715405210526316,-0.4444008961250641,0.8640743109507818,-0.2363967611414576
-0.3293163157894736,-0.9897856078947369,-0.5217175939682627,0.8223591174720601,-0.22701593348164198
-0.3293163157894736,-0.9080306947368422,-0.5948328806530974,0.7743539781401675,-0.21575393538110757
-0.3293163157894736,-0.8262757815789474,-0.6631501844628058,0.7205100952888823,-0.20272403763183144
-0.3293163157894736,-0.7445208684210527,-0.7258420518188904,0.6616366112671901,-0.18812312575069662
-0.3293163157894736,-0.662765955263158,-0.7828137492468326,0.5980062474484092,-0.17202081851563542
-0.3293163157894736,-0.5810110421052632,-0.8336420814254906,0.5302314387663385,-0.15458169820633536
-0.3293163157894736,-0.4992561289473685,-0.8776542340315636,0.45955551616639606,-0.13613145502603982
-0.3293163157894736,-0.41750121578947375,-0.915226299229427,0.38569794117434125,-0.1166101169396628
-0.3293163157894736,-0.335746302631579,-0.9459325602033583,0.3097415735479511,-0.0962899224382231
-0.3293163157894736,-0.25399138947368427,-0.9697467737416452,0.23220211282450012,-0.07532180041335179
-0.3293163157894736,-0.17223647631578953,-0.9866533510884585,0.15366318988383224,-0.05387753576993278
-0.3293163157894736,-0.0904815631578948,-0.9966889926581677,0.07469877685505157,-0.03211144111381428
-0.3293163157894736,-0.00872665,-0.9999398347931631,-0.003956079984950212,-0.010231139964562602
-0.10977210526315773,-1.56207,0.06867358557347843,0.9694334023327056,-0.23554790826096655
-0.10977210526315773,-1.4803150868421053,-0.017394865644527014,0.9661889280368687,-0.25724768995692715
-0.10977210526315773,-1.3985601736842106,-0.10453339929032567,0.9551518458453682,-0.27705183596394956
-0.10977210526315773,-1.3168052605263159,-0.19057792341064816,0.9364796747269998,-0.2944246489879843
-0.10977210526315773,-1.2350503473684211,-0.27488222315903754,0.9103856174012239,-0.3092536030835168
-0.10977210526315773,-1.1532954342105264,-0.3566965714459644,0.8771822741230645,-0.3214324406200826
-0.10977210526315773,-1.0715405210526316,-0.4358356755193441,0.8369738833361018,-0.3309410560173556
-0.10977210526315773,-0.9897856078947369,-0.5111361187798936,0.7903985697129471,-0.33765362292496454
-0.10977210526315773,-0.9080306947368422,-0.5822216476352355,0.7377996717349814,-0.34156931567789495
-0.10977210526315773,-0.8262757815789474,-0.6481802307880168,0.6800230154230132,-0.34268219520509924
-0.10977210526315773,-0.7445208684210527,-0.708763354350078,0.6175223473842425,-0.34105814461977113
-0.10977210526315773,-0.662765955263158,-0.7637798507993777,0.5506721566369853,-0.336749930093017
-0.10977210526315773,-0.5810110421052632,-0.8130036028829379,0.4798500213490627,-0.3298016050759399
-0.10977210526315773,-0.4992561289473685,-0.8556698953002356,0.4064171802079801,-0.3203967944731627
-0.10977210526315773,-0.41750121578947375,-0.8919895255719129,0.3303450266613983,-0.3085884794189082
-0.10977210526315773,-0.335746302631579,-0.9216509600451454,0.25258487321321715,-0.294551166474901
-0.10977210526315773,-0.25399138947368427,-0.9446827313867021,0.1734332064492065,-0.2783800637985897
-0.10977210526315773,-0.17223647631578953,-0.9609414628605565,0.09392098783115117,-0.26032739579274905
-0.10977210526315773,-0.0904815631578948,-0.9705311281817629,0.014535278960023745,-0.24053701356711962
-0.10977210526315773,-0.00872665,-0.9735611479842333,-0.06460104904597098,-0.21910133636694623
0.10977210526315817,-1.56207,0.05820448833962384,0.9729494845970733,-0.22356551156073254
0.10977210526315817,-1.4803150868421053,-0.02129048702536049,0.964592772132985,-0.26288305215632723
0.10977210526315817,-1.3985601736842106,-0.10171483080825236,0.9483540513306711,-0.3004641185205839
0.10977210526315817,-1.3168052605263159,-0.18050057088625623,0.9247291120167492,-0.33510537640934673
0.10977210526315817,-1.2350503473684211,-0.25811161895299234,0.8936778364421161,-0.3670399389897555
0.10977210526315817,-1.1532954342105264,-0.3336849549476133,0.8555200126969624,-0.39590385034323494
0.10977210526315817,-1.0715405210526316,-0.4063378134520511,0.8107599526081047,-0.421376174701311
0.10977210526315817,-0.9897856078947369,-0.47548611083994063,0.7598749354329418,-0.443286635146031
0.10977210526315817,-0.9080306947368422,-0.5407347451680207,0.7032654513189139,-0.4615448411035271
0.10977210526315817,-0.8262757815789474,-0.6016451987814483,0.6414110977050774,-0.47604081602736453
0.10977210526315817,-0.7445208684210527,-0.6575345297884397,0.5751538833086065,-0.48666862714882825
0.10977210526315817,-0.662765955263158,-0.7081692183461165,0.5049889787011157,-0.4934394487446807
0.10977210526315817,-0.5810110421052632,-0.753247001320304,0.43154649533562156,-0.4963734253216144
0.10977210526315817,-0.4992561289473685,-0.7925294064764051,0.35546352237443485,-0.49552277862003136
0.10977210526315817,-0.41750121578947375,-0.825837377399154,0.27737364998512243,-0.4909750343799756
0.10977210526315817,-0.335746302631579,-0.8530745035816074,0.19783054392090504,-0.48283223507855516
0.10977210526315817,-0.25399138947368427,-0.8741114651388656,0.1176561633293816,-0.4712601974953918
0.10977210526315817,-0.17223647631578953,-0.8890009983562178,0.0372257102694135,-0.4563896048515847
0.10977210526315817,-0.0904815631578948,-0.8977541146644005,-0.04282592758294504,-0.43841018410821486
0.10977210526315817,-0.00872665,-0.9004499770214439,-0.12209770371116475,-0.4174709446542857
0.3293163157894736,-1.56207,0.04528992862386172,0.9757735873471357,-0.21404375394051373
0.3293163157894736,-1.4803150868421053,-0.023550667579528912,0.9628380894239833,-0.2690505149798682
0.3293163157894736,-1.3985601736842106,-0.09281796094455877,0.9421035545466209,-0.3222199848499725
0.3293163157894736,-1.3168052605263159,-0.16148925678609288,0.9137786316678551,-0.37273292348529863
0.3293163157894736,-1.2350503473684211,-0.22869932938872367,0.8782605675130807,-0.4199464159732161
0.3293163157894736,-1.1532954342105264,-0.2944227767633624,0.8355453079091002,-0.4638741930243999
0.3293163157894736,-1.0715405210526316,-0.3570103736351462,0.7868260283628328,-0.5034365840974055
0.3293163157894736,-0.9897856078947369,-0.41686138899628167,0.7319688450205527,-0.5389324561421115
0.3293163157894736,-0.9080306947368422,-0.4733781746036995,0.6715606011666586,-0.5700170723491933
0.3293163157894736,-0.8262757815789474,-0.526013486952406,0.6062931481120422,-0.596421352817419
0.3293163157894736,-0.7445208684210527,-0.5743621869303226,0.5368416306301612,-0.6179879787236695
0.3293163157894736,-0.662765955263158,-0.618116510972572,0.46385756399110517,-0.6346401651261382
0.3293163157894736,-0.5810110421052632,-0.6571630149823857,0.38771366045287015,-0.6463860218456903
0.3293163157894736,-0.4992561289473685,-0.6909856200981422,0.3097170993970965,-0.6531570953137038
0.3293163157894736,-0.41750121578947375,-0.7198372392320953,0.22956751987797075,-0.6550825160480112
0.3293163157894736,-0.335746302631579,-0.7433410188491489,0.14856456805968735,-0.6522060248215648
0.3293163157894736,-0.25399138947368427,-0.7615114083930477,0.0671423971483062,-0.6446644657435496
0.3293163157894736,-0.17223647631578953,-0.7743377132386089,-0.01410888859082621,-0.63261524255991
0.3293163157894736,-0.0904815631578948,-0.7818705509557142,-0.09495095773885084,-0.6161677995259756
0.3293163157894736,-0.00872665,-0.7841177665272234,-0.17402890807741092,-0.5957124032364467
0.5488605263157895,-1.56207,0.030533791745096645,0.9777706261795177,-0.20744225736860084
0.5488605263157895,-1.4803150868421053,-0.024511349133352397,0.9609255763004417,-0.27571947804848107
0.5488605263157895,-1.3985601736842106,-0.07979601756311193,0.9362723829233542,-0.342091538270229
0.5488605263157895,-1.3168052605263159,-0.1345489826943324,0.9040831194972292,-0.40562332809649754
0.5488605263157895,-1.2350503473684211,-0.18819440060077083,0.8647263678916531,-0.46565134624032384
0.5488605263157895,-1.1532954342105264,-0.24017290822596415,0.8186960876244875,-0.5215876630659894
0.5488605263157895,-1.0715405210526316,-0.2902766230758123,0.7662630449693598,-0.5732193541830107
0.5488605263157895,-0.9897856078947369,-0.33800057640366193,0.7080229381139103,-0.620047683211008
0.5488605263157895,-0.9080306947368422,-0.38297111958149466,0.6445425542725735,-0.6617386321640013
0.5488605263157895,-0.8262757815789474,-0.42485578388262635,0.5764271534912742,-0.6980181227012848
0.5488605263157895,-0.7445208684210527,-0.4633233431599413,0.5043808131168437,-0.7286504477749857
0.5488605263157895,-0.662765955263158,-0.49822782506356367,0.42884715270117396,-0.7535642998129138
0.5488605263157895,-0.5810110421052632,-0.5293918548150747,0.35032926354204763,-0.7726665976742758
0.5488605263157895,-0.4992561289473685,-0.556226973583334,0.27069392687842725,-0.7857075485251886
0.5488605263157895,-0.41750121578947375,-0.5791923929111867,0.18890675233165008,-0.793000889606892
0.5488605263157895,-0.335746302631579,-0.5978744471982205,0.10662258312005439,-0.794466972350789
0.5488605263157895,-0.25399138947368427,-0.6123133453830177,0.024149751764806535,-0.7902462632341614
0.5488605263157895,-0.17223647631578953,-0.622444151416349,-0.05745025729072801,-0.7805528465804286
0.5488605263157895,-0.0904815631578948,-0.6283951117863258,-0.13853518707608284,-0.7654590684189754
0.5488605263157895,-0.00872665,-0.6301449369136622,-0.21787892221606403,-0.7452825864972581
0.7684047368421054,-1.56207,0.014649373002168288,0.978845253616,-0.20407686136373218
0.7684047368421054,-1.4803150868421053,-0.025885434810450032,0.9577406535747077,-0.2864660272265558
0.7684047368421054,-1.3985601736842106,-0.06416393002512906,0.929954645485655,-0.3620322463861198
0.7684047368421054,-1.3168052605263159,-0.10208811033278677,0.8947592661862498,-0.4347227545258295
0.7684047368421054,-1.2350503473684211,-0.1393069936600565,0.8524748763494103,-0.5038652068861817
0.7684047368421054,-1.1532954342105264,-0.1752092443915624,0.8039090690991983,-0.5683589792550108
0.7684047368421054,-1.0715405210526316,-0.20988349377858778,0.7490509848703175,-0.6283880497782406
0.7684047368421054,-0.9897856078947369,-0.24294557514683546,0.6885286329847774,-0.6833050336977525
0.7684047368421054,-0.9080306947368422,-0.27413968367137886,0.6229009095350201,-0.7326949506697866
0.7684047368421054,-0.8262757815789474,-0.30317098060071784,0.5529082613567395,-0.7761313104398421
0.7684047368421054,-0.7445208684210527,-0.32993432910853704,0.4789322316496346,-0.8134907841904543
0.7684047368421054,-0.662765955263158,-0.3542143382671868,0.401676954851872,-0.8445044857825601
0.7684047368421054,-0.5810110421052632,-0.3758368894474893,0.32186179990165154,-0.8689945996923715
0.7684047368421054,-0.4992561289473685,-0.3946335231308619,0.24035812573062154,-0.8868440414281343
0.7684047368421054,-0.41750121578947375,-0.4105535395396883,0.15771156492437727,-0.8980940114823934
0.7684047368421054,-0.335746302631579,-0.42356485220220574,0.07438883012471573,-0.9028062460636832
0.7684047368421054,-0.25399138947368427,-0.4335927890905688,-0.008740193479981338,-0.9010665359819962
0.7684047368421054,-0.17223647631578953,-0.4406465079163448,-0.0911793971774582,-0.8930380577508924
0.7684047368421054,-0.0904815631578948,-0.44474088057543537,-0.17227597480869256,-0.8789348881735786
0.7684047368421054,-0.00872665,-0.44592451353026996,-0.25167960907812226,-0.8589579166682589
0.9879489473684209,-1.56207,-0.001605587067106269,0.9789458177552397,-0.20411395834115528
0.9879489473684209,-1.4803150868421053,-0.03257368734348042,0.9419901388867341,-0.3340561825995749
0.9879489473684209,-1.3985601736842106,-0.050572652544848,0.9119631127136129,-0.40714332594834024
0.9879489473684209,-1.3168052605263159,-0.06931134022621788,0.8738178365395272,-0.4812881950156535
0.9879489473684209,-1.2350503473684211,-0.08762674927808854,0.8293986895328835,-0.5517421196646949
0.9879489473684209,-1.1532954342105264,-0.10387043258898611,0.7836782028686573,-0.6124209398627128
0.9879489473684209,-1.0715405210526316,-0.1202229715254045,0.7310402217157892,-0.6716596097364581
0.9879489473684209,-0.9897856078947369,-0.13639583993693075,0.6716834994203569,-0.7281740529944215
0.9879489473684209,-0.9080306947368422,-0.15202926854081855,0.6063282318692215,-0.7805467165681292
0.9879489473684209,-0.8262757815789474,-0.1668224811224378,0.5358637743705805,-0.827659516413283
0.9879489473684209,-0.7445208684210527,-0.18055511132206406,0.4611499172022436,-0.8687580823450455
0.9879489473684209,-0.662765955263158,-0.193025623288026,0.38327591874166467,-0.9032389932166359
0.9879489473684209,-0.5810110421052632,-0.20415206744272196,0.30287846000988206,-0.9309063174245326
0.9879489473684209,-0.4992561289473685,-0.21387922669597328,0.22046707304223062,-0.9516564222933213
0.9879489473684209,-0.41750121578947375,-0.22211532093977893,0.13701665942954444,-0.9653451296000758
