HipPitch,HipRoll,localX,localY,localZ
-0.7105321052631579,-0.18968968421052634,0.724678053200047,-0.28701610744462214,0.6264690521306915
-0.7105321052631579,-0.13549263157894736,0.7431837188973076,-0.20758869269591085,0.6360698818768031
-0.7105321052631579,-0.08129557894736844,0.7557843282919505,-0.12584485516617025,0.6426142867509955
-0.7105321052631579,-0.027098526315789517,0.7621956125261828,-0.04253205232706195,0.6459480418506469
-0.7105321052631579,0.027098526315789462,0.7622664573346067,0.04066292636438758,0.6459848097610599
-0.7105321052631579,0.08129557894736839,0.755995975562673,0.12399137085183849,0.6427256217759832
-0.7105321052631579,0.1354926315789473,0.7436051392015375,0.20539511280906536,0.6362894346028491
-0.7105321052631579,0.18968968421052623,0.7253046644194866,0.2847191808611493,0.6267919366273724
-0.7105321052631579,0.24388673684210527,0.701283103289245,0.3616194756221442,0.614356056283139
-0.7105321052631579,0.2980837894736842,0.6723601466430551,0.4343187382947806,0.5994156043782638
-0.7105321052631579,0.3522808421052631,0.638866248992898,0.5029275415976246,0.5821630388476358
-0.7105321052631579,0.40647789473684204,0.6011937733597004,0.5672650358289584,0.5628289491484032
-0.7105321052631579,0.46067494736842096,0.5603194846149229,0.6263835294082234,0.5419278081506469
-0.7105321052631579,0.514872,0.5163698474848157,0.6807592524225504,0.5195469380619987
-0.6012194736842105,-0.514872,0.45626559501204406,-0.6811777405006894,0.5725544451444603
-0.6012194736842105,-0.4606749473684211,0.49693982884850446,-0.6277150280397866,0.5991866571253308
-0.6012194736842105,-0.4064778947368421,0.5352757291962323,-0.568835206698741,0.6244248564506719
-0.6012194736842105,-0.35228084210526317,0.5707180389410341,-0.5045610786560676,0.647841830953147
-0.6012194736842105,-0.2980837894736842,0.602305137036234,-0.43588084836848934,0.6687573610251548
-0.6012194736842105,-0.24388673684210527,0.6294984089590773,-0.3633638306500611,0.6868030865490516
-0.6012194736842105,-0.18968968421052634,0.6520827616788891,-0.28672623721678425,0.7018376855176255
-0.6012194736842105,-0.13549263157894736,0.6693739380875866,-0.20749651805083374,0.7133608666067236
-0.6012194736842105,-0.08129557894736844,0.6811658078841184,-0.1258646252978598,0.7212289776958534
-0.6012194736842105,-0.027098526315789517,0.6871710795619093,-0.04272227048563813,0.72523838495923
-0.6012194736842105,0.027098526315789462,0.6872333604866121,0.04096343259963552,0.7252808458962179
-0.6012194736842105,0.08129557894736839,0.6813987343822856,0.12368964127716232,0.7213852212396276
-0.6012194736842105,0.1354926315789473,0.6697634470444421,0.20540560370626448,0.7136003524166814
-0.6012194736842105,0.18968968421052623,0.6525411566778144,0.28494809891674394,0.7021357559370647
-0.6012194736842105,0.24388673684210527,0.6300989241896194,0.3615530385027213,0.687207935114645
-0.6012194736842105,0.2980837894736842,0.6029873894315346,0.4342478560972586,0.6692047576500614
-0.6012194736842105,0.3522808421052631,0.5714127141440655,0.503179283621903,0.6483040325713398
-0.6012194736842105,0.40647789473684204,0.5361966960758174,0.5672789041901791,0.6250501963667934
-0.6012194736842105,0.46067494736842096,0.4978949568219502,0.6263300277142295,0.5998427363524216
-0.6012194736842105,0.514872,0.4566128931188009,0.6807532711167015,0.572782375515858
-0.49190684210526314,-0.514872,0.03562200962864785,-0.6811783571583512,0.7312503799445621
-0.49190684210526314,-0.4606749473684211,0.05295337393956081,-0.6280096703716453,0.7764018251576399
-0.49190684210526314,-0.4064778947368421,0.06933473042944513,-0.5691419979757747,0.8193107354944271
-0.49190684210526314,-0.35228084210526317,0.08447008727129676,-0.504715826642513,0.8591430257488821
-0.49190684210526314,-0.2980837894736842,0.09788039003979077,-0.43606216866002895,0.8945776737149049
-0.49190684210526314,-0.24388673684210527,0.10939859859814467,-0.36355273888393425,0.9251277493809986
-0.49190684210526314,-0.18968968421052634,0.11894752391358367,-0.28694904316416064,0.9505323419968412
-0.49190684210526314,-0.13549263157894736,0.1262591333741974,-0.20758724596422706,0.9700341058708112
-0.49190684210526314,-0.08129557894736844,0.13123365611374618,-0.12593726646148923,0.983319649157499
-0.49190684210526314,-0.027098526315789517,0.1337695487186369,-0.0427728314068932,0.9900889822278853
-0.49190684210526314,0.027098526315789462,0.13380090942268363,0.040669787588214684,0.9901733610914768
-0.49190684210526314,0.08129557894736839,0.13132873895632072,0.12375711161268457,0.9835837227452618
-0.49190684210526314,0.1354926315789473,0.12642315972508142,0.20532883848563666,0.970493303826083
-0.49190684210526314,0.18968968421052623,0.1191304109652395,0.28519504904084997,0.9510371860163199
-0.49190684210526314,0.24388673684210527,0.10967946477454342,0.3614685884593392,0.9259108351045379
-0.49190684210526314,0.2980837894736842,0.09811883491941402,0.4346102862783862,0.8952578362098127
-0.49190684210526314,0.3522808421052631,0.08476345739721054,0.503265606054241,0.8599644679013947
-0.49190684210526314,0.40647789473684204,0.06968043706271913,0.5677244580122855,0.8202643332886083
-0.49190684210526314,0.46067494736842096,0.053160212790297194,0.627271716848012,0.7769840313794343
-0.49190684210526314,0.514872,0.035617669550167264,0.6811801314060266,0.7312489385930645
-0.3825942105263158,-0.514872,-0.04437264859823898,-0.6811775796374422,0.7307723127319845
-0.3825942105263158,-0.4606749473684211,-0.03208579552012281,-0.6280825836309203,0.7774849000883226
-0.3825942105263158,-0.4064778947368421,-0.020416714661984706,-0.5688479623941332,0.8221892442999081
-0.3825942105263158,-0.35228084210526317,-0.009777045159220989,-0.5047556513049158,0.8632068940084439
-0.3825942105263158,-0.2980837894736842,-0.00035180344259274336,-0.43643291552161434,0.8997367317630426
-0.3825942105263158,-0.24388673684210527,0.0078097259947721865,-0.3635815321952297,0.931529643986951
-0.3825942105263158,-0.18968968421052634,0.01452460780383529,-0.2870882453461992,0.957794014990794
-0.3825942105263158,-0.13549263157894736,0.019692031015292582,-0.20729961326864182,0.9780792883264445
-0.3825942105263158,-0.08129557894736844,0.02318980407718255,-0.12564438367449846,0.9918042759727936
-0.3825942105263158,-0.027098526315789517,0.024958377264394902,-0.042783012660542,0.9987725933524688
-0.3825942105263158,0.027098526315789462,0.02498052235505277,0.04066885522201635,0.9988603594686294
-0.3825942105263158,0.08129557894736839,0.023240282398899158,0.12404604291356525,0.9920042683937934
-0.3825942105263158,0.1354926315789473,0.01978908768917017,0.20551605952180652,0.9784536480013039
-0.3825942105263158,0.18968968421052623,0.014662152698687887,0.28519366662587364,0.958357758770038
-0.3825942105263158,0.24388673684210527,0.008005869140489168,0.3615110520943126,0.9323334517612079
-0.3825942105263158,0.2980837894736842,-0.00013459788627859264,0.4346302498193157,0.9006089760964012
-0.3825942105263158,0.3522808421052631,-0.00959041416623486,0.5034477945616234,0.863972419760699
-0.3825942105263158,0.40647789473684204,-0.020234938310721037,0.5677803362915887,0.8229313683364923
-0.3825942105263158,0.46067494736842096,-0.032013272978954406,0.6276627053538738,0.7778268950486548
-0.3825942105263158,0.514872,-0.04437560537420621,0.6811778177478216,0.7307719112390598
-0.2732815789473684,-0.514872,-0.1238433637087903,-0.6811777706181275,0.7215675062535799
-0.2732815789473684,-0.4606749473684211,-0.11674410167430505,-0.6282491109847428,0.7692033991546968
-0.2732815789473684,-0.4064778947368421,-0.11004356293936218,-0.5692795633371716,0.8147460911365272
-0.2732815789473684,-0.35228084210526317,-0.10390860311778036,-0.5049066257521476,0.8568969024740913
-0.2732815789473684,-0.2980837894736842,-0.0985013791400941,-0.43623064288379937,0.8944273612299026
-0.2732815789473684,-0.24388673684210527,-0.09385557819668702,-0.36327728661662534,0.9269416073679225
-0.2732815789473684,-0.18968968421052634,-0.09004977849736735,-0.28688605923988725,0.953722929579856
-0.2732815789473684,-0.13549263157894736,-0.08712822777434033,-0.20732074760423555,0.9743853342172817
-0.2732815789473684,-0.08129557894736844,-0.08516316595684972,-0.12599555158780507,0.9883685325546797
-0.2732815789473684,-0.027098526315789517,-0.08415840650746767,-0.04268223659282811,0.9955378392073089
-0.2732815789473684,0.027098526315789462,-0.08414660807139016,0.04066804875617727,0.9956231506752167
-0.2732815789473684,0.08129557894736839,-0.08512144213623492,0.12365664817013038,0.9886674736492428
-0.2732815789473684,0.1354926315789473,-0.08707469761853823,0.20555667090338098,0.9747637929682038
-0.2732815789473684,0.18968968421052623,-0.08997780795141953,0.284997243406677,0.9542958479040201
-0.2732815789473684,0.24388673684210527,-0.09377520072028529,0.3617511819711478,0.9275463837848476
-0.2732815789473684,0.2980837894736842,-0.09837898978599292,0.43438136157965473,0.8953403861553955
-0.2732815789473684,0.3522808421052631,-0.10380400576647025,0.5035522009695462,0.8577061905370396
-0.2732815789473684,0.40647789473684204,-0.10992606075247338,0.5680550338155941,0.8156161718138061
-0.2732815789473684,0.46067494736842096,-0.11672997793077751,0.6281247920462742,0.7693070634467778
-0.2732815789473684,0.514872,-0.12382784422192498,0.6811730940583841,0.7215745844514471
-0.16396894736842105,-0.514872,-0.20181862634329226,-0.6811780716318441,0.7037511469183042
-0.16396894736842105,-0.4606749473684211,-0.19997736115115552,-0.6285559124064533,0.7516159391643524
-0.16396894736842105,-0.4064778947368421,-0.19827987282867504,-0.569404007546415,0.7977870444054145
-0.16396894736842105,-0.35228084210526317,-0.19678749181132682,-0.5052329562511001,0.840246596532459
-0.16396894736842105,-0.2980837894736842,-0.19550600664434203,-0.4365168532394182,0.8781972661104901
-0.16396894736842105,-0.24388673684210527,-0.19444046021984154,-0.36378565145342334,0.910962626690088
-0.16396894736842105,-0.18968968421052634,-0.19357290768041252,-0.2871472276554236,0.9381236587262656
-0.16396894736842105,-0.13549263157894736,-0.19292407945073112,-0.20734383224353584,0.9590562208747997
-0.16396894736842105,-0.08129557894736844,-0.19249672547596544,-0.1260016144259141,0.9731744981467064
-0.16396894736842105,-0.027098526315789517,-0.1922801032951199,-0.042590577181851545,0.9804154245074559
-0.16396894736842105,0.027098526315789462,-0.19227813558752657,0.04096111072633468,0.980485240063842
-0.16396894736842105,0.08129557894736839,-0.19248829132666334,0.1237704854314511,0.9734624413084484
-0.16396894736842105,0.1354926315789473,-0.19291403393667386,0.2058045432604746,0.9593897359695002
-0.16396894736842105,0.18968968421052623,-0.19355277061681103,0.28504068365637136,0.9387700110502383
-0.16396894736842105,0.24388673684210527,-0.19440429302871368,0.3617677559600938,0.9117735802268039
-0.16396894736842105,0.2980837894736842,-0.195471358372922,0.4346410057314573,0.8791348839584242
-0.16396894736842105,0.3522808421052631,-0.19675204515442501,0.503660604149137,0.8411983289068502
-0.16396894736842105,0.40647789473684204,-0.19825203500085062,0.5683451581804603,0.7985486283194336
-0.16396894736842105,0.46067494736842096,-0.20002200286235688,0.6298553233930353,0.750515469503718
-0.16396894736842105,0.514872,-0.20182042795599645,0.6811752919966171,0.7037533207260778
-0.05465631578947372,-0.514872,-0.27740337431325657,-0.6811779332575488,0.6775278526840011
-0.05465631578947372,-0.4606749473684211,-0.28078465666586144,-0.6288137103039921,0.7250884734394566
-0.05465631578947372,-0.4064778947368421,-0.28414835091361956,-0.5694519472203478,0.771352185762136
-0.05465631578947372,-0.35228084210526317,-0.2872958252938094,-0.5052848480477273,0.8137249726425594
-0.05465631578947372,-0.2980837894736842,-0.29015562889816815,-0.43671435279462933,0.8515223338714473
-0.05465631578947372,-0.24388673684210527,-0.2926855966789351,-0.3634250235604758,0.8844531608552052
-0.05465631578947372,-0.18968968421052634,-0.2947832807051561,-0.28716275001709984,0.9113947401753654
-0.05465631578947372,-0.13549263157894736,-0.2964107441081725,-0.2078587248536538,0.9321670565298112
-0.05465631578947372,-0.08129557894736844,-0.2975355488018361,-0.12600384272818857,0.9463591436748103
-0.05465631578947372,-0.027098526315789517,-0.2981104696597065,-0.0425913821619858,0.9535806846013613
-0.05465631578947372,0.027098526315789462,-0.298116022368567,0.04096086945607322,0.9536503784828834
-0.05465631578947372,0.08129557894736839,-0.29756284219642876,0.12404677533421166,0.9466090811275618
-0.05465631578947372,0.1354926315789473,-0.2964559357786718,0.20565291509916483,0.9326418158397187
-0.05465631578947372,0.18968968421052623,-0.2948293175744163,0.28511853521980424,0.9120214330665245
-0.05465631578947372,0.24388673684210527,-0.2927494442615106,0.36155587096703706,0.8851977830145328
-0.05465631578947372,0.2980837894736842,-0.2902424821298429,0.43458871418730716,0.8525795863543362
-0.05465631578947372,0.3522808421052631,-0.2873703613493253,0.5036906585288136,0.8146864402509522
-0.05465631578947372,0.40647789473684204,-0.2842036739560985,0.5684111528213711,0.7720991083132628
-0.05465631578947372,0.46067494736842096,-0.28062841471680633,0.63142730555984,0.7228742979571018
-0.05465631578947372,0.514872,-0.27740739257490543,0.6811799518282006,0.6775241779981895
0.05465631578947372,-0.514872,-0.34966947114026997,-0.6811786129767128,0.6432161053453228
0.05465631578947372,-0.4606749473684211,-0.358231017335355,-0.6287423760415957,0.6901837166932044
0.05465631578947372,-0.4064778947368421,-0.3666261030066003,-0.5693445933572914,0.7358206538342168
0.05465631578947372,-0.35228084210526317,-0.3743609484377698,-0.5053081155506691,0.7775072916979011
0.05465631578947372,-0.2980837894736842,-0.3813423912787769,-0.4365860874488226,0.8148438923253419
0.05465631578947372,-0.24388673684210527,-0.38744657552299927,-0.3633318567184722,0.8472751105803878
0.05465631578947372,-0.18968968421052634,-0.3924609157736056,-0.2871749588774238,0.873787715972188
0.05465631578947372,-0.13549263157894736,-0.3963713976896121,-0.2073891693619647,0.8943597975786578
0.05465631578947372,-0.08129557894736844,-0.39901891970530223,-0.12600422362725439,0.9082438204278114
0.05465631578947372,-0.027098526315789517,-0.40037599841575,-0.042903984225781025,0.9153460045415315
0.05465631578947372,0.027098526315789462,-0.4003916681660712,0.04096096400098757,0.9154281574713007
0.05465631578947372,0.08129557894736839,-0.3990729443039127,0.12377103748685754,0.9085271131914738
0.05465631578947372,0.1354926315789473,-0.39644160765714725,0.20565336078368848,0.8947294266517619
0.05465631578947372,0.18968968421052623,-0.3925777990003619,0.28512613655550956,0.8744059457625849
0.05465631578947372,0.24388673684210527,-0.38757393545611074,0.36166650399907696,0.8479291152214011
0.05465631578947372,0.2980837894736842,-0.38151632888486997,0.4347385952024093,0.815749743877157
0.05465631578947372,0.3522808421052631,-0.37453319665707346,0.5037561396239216,0.7784308809348701
0.05465631578947372,0.40647789473684204,-0.3667405503932683,0.5684804257025002,0.736431513645598
0.05465631578947372,0.46067494736842096,-0.35783432910734536,0.6313453274504451,0.6880099348256433
0.05465631578947372,0.514872,-0.34967064522551417,0.6811806516462182,0.6432133080793697
0.16396894736842116,-0.514872,-0.41775624890937446,-0.6811794901746197,0.6012272604120793
0.16396894736842116,-0.4606749473684211,-0.43134171162198476,-0.628946485336356,0.6468157746979131
0.16396894736842116,-0.4064778947368421,-0.44477180524637056,-0.5690774505192213,0.6916132565013686
0.16396894736842116,-0.35228084210526317,-0.45695050327715914,-0.5053281880914753,0.732010696557733
0.16396894736842116,-0.2980837894736842,-0.4680055501767665,-0.4363203198818423,0.7685020386843153
0.16396894736842116,-0.24388673684210527,-0.4775299353147263,-0.3636987454113066,0.7998052159523311
0.16396894736842116,-0.18968968421052634,-0.4854730911394637,-0.28694219509208607,0.8258208367770998
0.16396894736842116,-0.13549263157894736,-0.49158411727968837,-0.20738694585337678,0.8457752126469291
0.16396894736842116,-0.08129557894736844,-0.49572563810989784,-0.1261371278425385,0.8592703397069921
0.16396894736842116,-0.027098526315789517,-0.4978584412410669,-0.042590948744207865,0.866211858363809
0.16396894736842116,0.027098526315789462,-0.4978797936117062,0.040873458577000615,0.8662823278222401
0.16396894736842116,0.08129557894736839,-0.49581500657486544,0.1237710484646042,0.8595627998099608
0.16396894736842116,0.1354926315789473,-0.4916843152135455,0.2058055390370157,0.8461031936322366
0.16396894736842116,0.18968968421052623,-0.48563618125660635,0.28512359510970353,0.8263546665725428
0.16396894736842116,0.24388673684210527,-0.47774345473037155,0.36189127972984786,0.8004972786448324
0.16396894736842116,0.2980837894736842,-0.4682357535533654,0.4347486531382696,0.7692521613156331
0.16396894736842116,0.3522808421052631,-0.4572246265602341,0.5037562565076413,0.732922420789719
0.16396894736842116,0.40647789473684204,-0.444890640090298,0.5685031126583738,0.69200905287271
0.16396894736842116,0.46067494736842096,-0.43054920828701254,0.6322036584789352,0.6441629556636089
0.16396894736842116,0.514872,-0.41775607242318885,0.6811825474174352,0.6012239192243146
0.2732815789473684,-0.514872,-0.48085356427720854,-0.6811801175615356,0.5520629467377404
0.2732815789473684,-0.4606749473684211,-0.4993480055182749,-0.6288964691671689,0.595936909793301
0.2732815789473684,-0.4064778947368421,-0.5175766507887158,-0.5690474218435753,0.6389831314295518
0.2732815789473684,-0.35228084210526317,-0.5341829948693891,-0.5048988296657094,0.6780307513635108
0.2732815789473684,-0.2980837894736842,-0.5490004209702555,-0.43657788736876896,0.7127399848718358
0.2732815789473684,-0.24388673684210527,-0.5619356756713132,-0.36369211990536254,0.7429376409407239
0.2732815789473684,-0.18968968421052634,-0.5726386184792295,-0.2871928595805042,0.7678575870772992
0.2732815789473684,-0.13549263157894736,-0.5808795996941601,-0.20786503536123777,0.7870012819134563
0.2732815789473684,-0.08129557894736844,-0.5865334510885437,-0.1256708849907276,0.800115828752194
0.2732815789473684,-0.027098526315789517,-0.5893851899669555,-0.04268263117458857,0.8067238008411737
0.2732815789473684,0.027098526315789462,-0.5894192712354599,0.04066813545670846,0.8068029656953016
0.2732815789473684,0.08129557894736839,-0.586636053107495,0.12365725805735509,0.8003543113672825
0.2732815789473684,0.1354926315789473,-0.5810853486105326,0.2054603745532366,0.7874806995213404
0.2732815789473684,0.18968968421052623,-0.5728899817492779,0.2851169139951861,0.7684435009583813
0.2732815789473684,0.24388673684210527,-0.5622399196776077,0.36177409860355136,0.7436435801514762
0.2732815789473684,0.2980837894736842,-0.5493716487629583,0.43469315490608834,0.7136053899833299
0.2732815789473684,0.3522808421052631,-0.5344590445335093,0.5037334330203104,0.6786797169312642
0.2732815789473684,0.40647789473684204,-0.5176965039807973,0.5686199993723011,0.6392664750164088
0.2732815789473684,0.46067494736842096,-0.49811448161868355,0.6326219107889572,0.5930189551704722
0.2732815789473684,0.514872,-0.4808525575167747,0.681181710633365,0.5520618579726182
0.3825942105263158,-0.514872,-0.5382083116547549,-0.6811803914783062,0.49631148236888467
0.3825942105263158,-0.4606749473684211,-0.561348649740394,-0.6289684242817921,0.5378535253125295
0.3825942105263158,-0.4064778947368421,-0.5841668726723241,-0.5691240620060086,0.578659543184088
0.3825942105263158,-0.35228084210526317,-0.6049702873247731,-0.5048672413916191,0.6157272285873007
0.3825942105263158,-0.2980837894736842,-0.6234442186239529,-0.43670961668593467,0.6485383696886353
0.3825942105263158,-0.24388673684210527,-0.6396583258713135,-0.3635476190143423,0.6772520615343383
0.3825942105263158,-0.18968968421052634,-0.6530240022259037,-0.28694628083266704,0.7008719458168967
0.3825942105263158,-0.13549263157894736,-0.6632824948978894,-0.20771220146679203,0.7189659055364517
0.3825942105263158,-0.08129557894736844,-0.6702882607947767,-0.1261245743176041,0.7313044777614292
0.3825942105263158,-0.027098526315789517,-0.6738729810446566,-0.042680048504480435,0.7376134616976856
0.3825942105263158,0.027098526315789462,-0.673913183002391,0.04077708127695412,0.7376843846917993
0.3825942105263158,0.08129557894736839,-0.6704380805680455,0.12376943827988991,0.7315694815067912
0.3825942105263158,0.1354926315789473,-0.6635036475418828,0.2056459911680603,0.7193557089612364
0.3825942105263158,0.18968968421052623,-0.6533016127981193,0.28510622307699246,0.7013639884383488
0.3825942105263158,0.24388673684210527,-0.6399738280200161,0.3619411445849515,0.6778142129713288
0.3825942105263158,0.2980837894736842,-0.6239105519381767,0.43480815780920895,0.6493669910634216
0.3825942105263158,0.3522808421052631,-0.6053134729461259,0.5037068755102118,0.6163399898056591
0.3825942105263158,0.40647789473684204,-0.5845090293174198,0.5681500313990522,0.579270866234151
0.3825942105263158,0.46067494736842096,-0.5603481431070995,0.6313844341179159,0.5360631071711842
0.3825942105263158,0.514872,-0.5382069818568329,0.6811823856767649,0.49631018740730065
0.49190684210526325,-0.514872,-0.5891382704665029,-0.6811883981436863,0.4346245097853738
0.49190684210526325,-0.4606749473684211,-0.6167947391616974,-0.6287178187035419,0.47358014547393545
0.49190684210526325,-0.4064778947368421,-0.643719337879965,-0.5693294293438114,0.5113603572065687
0.49190684210526325,-0.35228084210526317,-0.6685415992185298,-0.5048291810855322,0.5460765770831427
0.49190684210526325,-0.2980837894736842,-0.6906030397437977,-0.4362595495076147,0.5768405732609659
0.49190684210526325,-0.24388673684210527,-0.7097277592581566,-0.3635119660688365,0.6034447433387461
0.49190684210526325,-0.18968968421052634,-0.7255628058991883,-0.2870584455549436,0.6254247065245153
0.49190684210526325,-0.13549263157894736,-0.7377563463370802,-0.20769578803850916,0.6423223747234911
0.49190684210526325,-0.08129557894736844,-0.7460747128799625,-0.12598185389747393,0.6538356791194841
0.49190684210526325,-0.027098526315789517,-0.7503128495131732,-0.042779337634198125,0.659697321600597
0.49190684210526325,0.027098526315789462,-0.7503686849121911,0.04054946966078357,0.6597746412324272
0.49190684210526325,0.08129557894736839,-0.7462272322057661,0.12396201407660021,0.6540476565056972
0.49190684210526325,0.1354926315789473,-0.7380411323269928,0.2054479330073314,0.6427180048952303
0.49190684210526325,0.18968968421052623,-0.7259008421274448,0.2851729210972658,0.6258948573614573
0.49190684210526325,0.24388673684210527,-0.7100946790507023,0.36194371509629897,0.6039555396601387
0.49190684210526325,0.2980837894736842,-0.6910875574552727,0.4345929891376933,0.5775178973182304
0.49190684210526325,0.3522808421052631,-0.6689710920738824,0.503606158903286,0.5466795356368804
0.49190684210526325,0.40647789473684204,-0.644249154556384,0.5680603132433792,0.5121040005420952
0.49190684210526325,0.46067494736842096,-0.6161573008519997,0.630013442788378,0.4726872565584071
0.49190684210526325,0.514872,-0.5891372212571977,0.6811813471464665,0.43463698281332747
0.6012194736842105,-0.514872,-0.6330360213208895,-0.6811791755031116,0.3677775503903401
